shape,scale
0.765495021,0.145561139
0.775260736,0.14282361
0.789333678,0.142938721
0.777339079,0.142371461
0.781069524,0.137926895
0.782319072,0.132292043
0.791024018,0.138574328
0.784185537,0.139507383
0.784961169,0.14074441
0.779757202,0.140142618
0.787952509,0.139541837
0.787105457,0.140324721
0.789179454,0.135695674
0.790384408,0.128327056
0.789968529,0.146033322
0.780740986,0.134715896
0.783319134,0.142553867
0.7716544,0.14024411
0.777251547,0.147283539
0.779182412,0.134859091
0.791994414,0.138086267
0.793395257,0.133672727
0.796903591,0.136756238
0.78904784,0.135617878
0.803543314,0.123718498
0.804090845,0.127686699
0.803303599,0.126558005
0.800164043,0.127229625
0.799487879,0.13584867
0.803507693,0.129141232
0.806673464,0.128240274
0.804779395,0.128803747
0.811239193,0.135506736
0.81104603,0.121751556
0.821699834,0.122501267
0.825849688,0.121310558
0.82199035,0.12028335
0.819262885,0.120869683
0.817611553,0.12262681
0.821023326,0.120353907
0.81962267,0.118172014
0.82803164,0.118615017
0.826762395,0.117923046
0.825557003,0.117196466
0.824449087,0.117555004
0.822524989,0.118484013
0.82312515,0.124277392
0.812597708,0.124798572
0.810385554,0.12606288
0.820953297,0.1214445
0.825200615,0.122009171
0.824622158,0.121057573
0.816618869,0.120714636
0.816903302,0.12144517
0.822369276,0.127962909
0.822124383,0.123679543
0.821740908,0.122593692
0.81915289,0.126779976
0.813908636,0.127104064
0.809635591,0.126682
0.805973789,0.127389996
0.810084734,0.128586236
0.801893263,0.134684976
0.787585374,0.141367574
0.783250782,0.140749603
0.781212533,0.137278463
0.783164716,0.138447903
0.790079426,0.137657229
0.796749183,0.130250068
0.797662279,0.130060956
0.806438564,0.129184854
0.81746358,0.124539581
0.825884991,0.118587893
0.820036609,0.126776517
0.81709045,0.13176106
0.798070623,0.135934019
0.788157951,0.136058836
0.794169058,0.136959277
0.787775786,0.137026616
0.794808934,0.136638894
0.790339057,0.135982833
0.791928643,0.136052071
0.793258619,0.134737941
0.792778239,0.138142858
0.788225226,0.138063602
0.788053835,0.133695438
0.811636186,0.131922109
0.81152435,0.12708885
0.800708565,0.128269601
0.813055593,0.126103442
0.805321254,0.132616417
0.7852831,0.141806658
0.780573829,0.142066137
0.777285862,0.140863632
0.777573372,0.144401764
0.78909655,0.139797436
0.784509737,0.137550742
0.787586375,0.13983881
0.78814453,0.140602632
0.798858408,0.136300587
0.789181387,0.137806677
0.779975272,0.137379206
0.783754771,0.137843666
0.78485977,0.13741523
0.793091738,0.134694594
0.792598129,0.133360416
0.796990621,0.135894532
0.798709272,0.13014895
0.8071713,0.132478578
0.787762398,0.13649899
0.789289598,0.136096307
0.803218196,0.127496713
0.802691205,0.129918376
0.801949019,0.136812115
0.780894198,0.140347899
0.791728359,0.13599352
0.792121174,0.136065281
0.79699968,0.138776946
0.771891718,0.136980511
0.796940684,0.133575339
0.795572344,0.136484568
0.794498737,0.130833859
0.785046755,0.138215152
0.782940299,0.140055711
0.784406283,0.139836729
0.784885516,0.140999426
0.775859939,0.140401484
0.777412405,0.138029359
0.778208517,0.145421325
0.772123368,0.147897825
0.766441185,0.145193567
0.762020129,0.1498762
0.759080021,0.151125641
0.774094849,0.147176501
0.760621358,0.1472353
0.757922616,0.149390409
0.774275444,0.141117816
0.776446689,0.138615126
0.785123229,0.140162627
0.786088214,0.138321408
0.783781481,0.138618469
0.785355135,0.145081583
0.770224973,0.145783622
0.776945731,0.146244746
0.773114743,0.143439476
0.78442316,0.138152426
0.791761412,0.130952516
0.795565826,0.134426397
0.796648936,0.135955373
0.782992881,0.140337408
0.782191362,0.141632402
0.774731048,0.143408641
0.777528833,0.143856102
0.772606288,0.142925679
0.778386493,0.13911659
0.784385379,0.13566701
0.782246377,0.143459526
0.774057359,0.144209969
0.77350906,0.138751963
0.776824596,0.137090312
0.777492951,0.137167724
0.783243953,0.139142135
0.787570085,0.136659758
0.797528891,0.134032344
0.801387226,0.133363461
0.806845076,0.134403882
0.790589712,0.138266997
0.789727758,0.134255617
0.798121269,0.135956625
0.782599528,0.137996242
0.780815648,0.143589733
0.78385713,0.142337639
0.779820641,0.143120503
0.791631854,0.142843801
0.789275068,0.138657815
0.784886137,0.137112733
0.786783981,0.139504323
0.78086114,0.141740644
0.779663622,0.14563645
0.780054807,0.137320454
0.795462229,0.136215399
0.794515436,0.135508806
0.792687321,0.134449669
0.805032374,0.127122852
0.809922382,0.132521432
0.796640341,0.130190897
0.806518235,0.128859063
0.804952917,0.132688637
0.789598919,0.14171859
0.793586582,0.132149088
0.798832445,0.131292161
0.794540331,0.131924604
0.805126795,0.133912824
0.798589214,0.134359319
0.792413159,0.134407009
0.799047926,0.130430093
0.808028791,0.130185913
0.796904753,0.129363014
0.808903875,0.127260339
0.809275748,0.134884525
0.806488883,0.125914159
0.814164406,0.125494614
0.810988617,0.13026449
0.808218125,0.130124714
0.800387245,0.137332473
0.808282344,0.136919706
0.785694238,0.136855103
0.797881591,0.134443396
0.792291818,0.135212349
0.790076067,0.137117036
0.797916649,0.134009119
0.802360745,0.138215934
0.791880985,0.137340845
0.793969517,0.137970504
0.775669821,0.141333062
0.775415439,0.139560228
0.79412363,0.137714289
0.783612116,0.138645095
0.780712951,0.142008321
0.786616786,0.141169125
0.78464025,0.137246688
0.776715314,0.139852417
0.796178769,0.131437639
0.79889503,0.130260691
0.807883411,0.130593807
0.80169806,0.13385787
0.800567254,0.132320997
0.803441179,0.128321963
0.811883789,0.125976678
0.807773375,0.1259946
0.82003956,0.128866012
0.801402174,0.126983847
0.792663761,0.144936522
0.781643947,0.14189028
0.775859924,0.139645267
0.778129925,0.139878672
0.784533998,0.140391057
0.791114696,0.132281785
0.794193686,0.139221157
0.775611465,0.140014516
0.775817482,0.140707801
0.776113146,0.141958686
0.779505389,0.14011518
0.782391607,0.139766499
0.781951257,0.141958223
0.786371443,0.141800735
0.783545304,0.141324206
0.773336021,0.141037115
0.788373251,0.137511715
0.790698904,0.136077194
0.792486623,0.134291106
0.794026249,0.132341005
0.794463703,0.130241161
0.80260906,0.131376672
0.809184596,0.129099385
0.799337372,0.13355711
0.798819411,0.130402231
0.796427153,0.129766036
0.800500848,0.131121803
0.79891433,0.128165766
0.815797439,0.125832166
0.812837962,0.124799916
0.814014128,0.129493212
0.805503713,0.13167005
0.803831928,0.136091897
0.786502703,0.135669939
0.796789621,0.134248507
0.798222211,0.133148954
0.799132566,0.131171385
0.797284998,0.131493729
0.803021996,0.134074002
0.794327468,0.134285812
0.795451071,0.131149946
0.799895228,0.132517213
0.800418037,0.134930251
0.802536456,0.128086076
0.802212635,0.139160387
0.796780036,0.136040519
0.795561903,0.130054933
0.81316846,0.128811247
0.807954685,0.125141909
0.813336845,0.124677835
0.803773053,0.123909983
0.801361649,0.137277375
0.804135546,0.133154121
0.791415497,0.135066752
0.788541091,0.136703718
0.792525811,0.137188589
0.788383795,0.138800194
0.780416562,0.140064399
0.785068963,0.140890019
0.779211959,0.140697737
0.777917053,0.139573691
0.780764863,0.141647511
0.768414959,0.146828002
0.775975249,0.14619752
0.780465248,0.136804676
0.781763866,0.142426114
0.785155256,0.13694576
0.799043581,0.138374895
0.777128442,0.135602047
0.77489074,0.150363353
0.773139159,0.140791859
0.77755679,0.150348671
0.778817447,0.139772517
0.783140229,0.140015441
0.785769791,0.14184538
0.781181739,0.142350427
0.777150613,0.144336116
0.775280314,0.144917363
0.780055646,0.13761382
0.785393251,0.140364426
0.780918539,0.133802527
0.782040377,0.144054739
0.778240278,0.140387671
0.779341265,0.142171588
0.773231189,0.138558414
0.778888348,0.139364914
0.775971144,0.149930673
0.782184527,0.149697952
0.781131398,0.147516044
0.7683153,0.147570911
0.775139097,0.147095979
0.76853647,0.144518188
0.77141354,0.143214739
0.770839042,0.145571612
0.772709948,0.143098625
0.775737868,0.13914075
0.791601907,0.137999754
0.794373595,0.137350715
0.787858915,0.13757662
0.792015364,0.134281379
0.794560533,0.14052922
0.773236818,0.14117621
0.790434107,0.141784738
0.7953197,0.139023117
0.786474121,0.139777612
0.784582246,0.142260504
0.78070256,0.13880091
0.777828557,0.143396156
0.779713027,0.139804268
0.78111875,0.13718103
0.796619931,0.134286911
0.792701858,0.135859058
0.799282672,0.132588023
0.801410025,0.131792157
0.798862127,0.132639146
0.79677816,0.131619771
0.79810612,0.132349364
0.8026773,0.134813702
0.79463523,0.137394569
0.791547743,0.132664746
0.809952023,0.130950098
0.799032024,0.129090812
0.808321326,0.128875378
0.803596853,0.130638677
0.808977087,0.127262957
0.810677394,0.127287737
0.804685049,0.13055941
0.810013713,0.130654855
0.802691852,0.128500902
0.802545335,0.128599058
0.814017016,0.124900078
0.814669319,0.119572032
0.818414739,0.129913522
0.797102333,0.139551807
0.786158072,0.136974679
0.783663876,0.138240176
0.782083867,0.136062724
0.78887293,0.138205761
0.788640876,0.134295432
0.787111941,0.135464322
0.788291822,0.141196229
0.783755304,0.139179197
0.78187929,0.141633187
0.793565242,0.14019738
0.780054407,0.136708783
0.782643808,0.135226019
0.800919029,0.135988154
0.784233146,0.133458986
0.784897943,0.145688092
0.7797619,0.138993142
0.779676108,0.142345643
0.782046831,0.142112875
0.779726778,0.139553506
0.77774195,0.141959386
0.779918014,0.142868402
0.768042044,0.151071826
0.754700031,0.155081804
0.764375785,0.145231312
0.790117978,0.138219299
0.782569097,0.141246601
0.782000087,0.143126287
0.777733499,0.145993319
0.77032362,0.142951186
0.766180851,0.144039303
0.791244633,0.129419895
0.811342992,0.12403651
0.809717211,0.128419585
0.808458078,0.128983443
0.808371435,0.131607784
0.803252416,0.12897681
0.808470407,0.129346029
0.807728527,0.128085728
0.809057394,0.131314239
0.807422119,0.128870729
0.807785979,0.13055012
0.806992072,0.129477633
0.808018887,0.128705029
0.810395974,0.126478192
0.807685362,0.127349719
0.803680679,0.132288188
0.796454096,0.131692396
0.798764942,0.127238481
0.81472765,0.129484399
0.796521699,0.131630461
0.798698156,0.133092745
0.786766584,0.138837169
0.788216322,0.133101581
0.789838592,0.140852968
0.788367262,0.139919535
0.78184435,0.144456324
0.784028941,0.140372706
0.778151092,0.141139774
0.782193504,0.139393108
0.789533884,0.139964448
0.795180568,0.140886042
0.795640718,0.14169933
0.803244533,0.139467508
0.801308083,0.142204117
0.793020902,0.132978587
0.792708628,0.131246086
0.797076173,0.132521848
0.807886136,0.130510474
0.80748006,0.130393434
0.804665697,0.131618429
0.791358588,0.140065421
0.775408904,0.147176939
0.766546773,0.145503528
0.777184107,0.144069154
0.777209275,0.14147167
0.782644635,0.14341053
0.792888399,0.143162184
0.796107755,0.133018758
0.79146749,0.129164593
0.799722036,0.135303656
0.791184222,0.132258174
0.793108592,0.136376495
0.788479723,0.136602601
0.786494143,0.136877649
0.803129269,0.134009252
0.804194926,0.128083063
0.807020024,0.127063693
0.812292079,0.124844407
0.815752611,0.124837763
0.810854164,0.13114721
0.810669595,0.127198429
0.813724781,0.13066438
0.7977424,0.129552037
0.802035805,0.13431929
0.801071878,0.133340512
0.792259134,0.139141151
0.78190949,0.140706586
0.797885334,0.130578799
0.814781781,0.130786651
0.819535132,0.129139319
0.788432087,0.13199879
0.790273153,0.134291745
0.796062861,0.136322683
0.79765714,0.133641518
0.790683331,0.135814441
0.78233537,0.13648925
0.789448673,0.142985309
0.767489499,0.149914679
0.766978423,0.149450435
0.767358216,0.148669485
0.774911542,0.149251176
0.775124347,0.152111993
0.751397246,0.146913032
0.756221244,0.151338999
0.772053366,0.141168576
0.794742002,0.133783971
0.79728435,0.129197623
0.793565439,0.133223534
0.792763875,0.138361926
0.7944681,0.139930366
0.778768507,0.141087622
0.785087912,0.136838563
0.789479143,0.138449228
0.778948188,0.143037222
0.778702646,0.143921892
0.773905295,0.146943121
0.777550971,0.143532343
0.770147154,0.147433507
0.764117251,0.145380144
0.780614811,0.137456437
0.789890163,0.136916809
0.787373031,0.142333819
0.776680718,0.14289932
0.774121359,0.142996669
0.785564304,0.145076879
0.780429589,0.146390175
0.763371917,0.14762287
0.770328129,0.14872922
0.766644523,0.153318358
0.769488683,0.143325573
0.762695486,0.147416137
0.765105972,0.146196311
0.775108908,0.145224864
0.764400945,0.142850601
0.785715962,0.140352595
0.788194342,0.139721444
0.783857883,0.140829027
0.784622691,0.138187962
0.790056743,0.136640531
0.786362768,0.136823372
0.779492209,0.136579786
0.780613623,0.136177383
0.79032861,0.136741281
0.801261215,0.134322014
0.793020339,0.136849361
0.787085567,0.136715973
0.795855505,0.136942807
0.781737149,0.134160573
0.786171342,0.142117671
0.773968837,0.144495673
0.772737464,0.143061329
0.783565245,0.144180546
0.773125313,0.144842543
0.771746425,0.143740655
0.768506318,0.14334676
0.771376433,0.141616569
0.786536453,0.137749681
0.787842518,0.136185925
0.791457159,0.139288806
0.777132724,0.137674856
0.778995574,0.138090117
0.784972912,0.13869525
0.785410509,0.143948206
0.776881637,0.14567372
0.764690933,0.146233478
0.775979256,0.14157775
0.790492023,0.131851321
0.792862462,0.141124701
0.791212409,0.134344057
0.791319875,0.138895392
0.79318047,0.139103016
0.783729859,0.142013558
0.778907921,0.140892695
0.777701645,0.139667757
0.782619585,0.138342604
0.790109998,0.135858386
0.796353553,0.13755484
0.789975792,0.137004449
0.796379626,0.133611731
0.795192809,0.134318119
0.783503994,0.139504645
0.792679955,0.131611519
0.79375476,0.131973504
0.802481217,0.129045525
0.796735284,0.138002766
0.781934275,0.144553933
0.771942392,0.148305889
0.776880588,0.138124492
0.776614495,0.137727576
0.799867289,0.136274176
0.778678129,0.137003038
0.782187894,0.138445907
0.779272165,0.143275974
0.776553272,0.143551978
0.771871513,0.140863056
0.774936799,0.148471349
0.763570486,0.147791327
0.756126968,0.145232199
0.777437126,0.136201196
0.793426946,0.134073476
0.799537397,0.128805319
0.80331381,0.134612529
0.800252241,0.135006961
0.797183903,0.13527039
0.793831279,0.136282488
0.78747408,0.140037003
0.784468512,0.14290578
0.785179845,0.145459395
0.773529253,0.142687184
0.785997581,0.135129778
0.794222645,0.1366967
0.795068044,0.136305923
0.78504206,0.141220864
0.7847077,0.140085731
0.777780404,0.139040366
0.786022472,0.140392784
0.78410719,0.141838316
0.778867652,0.145746578
0.771483588,0.137077933
0.801399886,0.130574455
0.797514897,0.135344863
0.788110726,0.136487781
0.794363632,0.134183128
0.795998888,0.132573153
0.804195101,0.129584748
0.80881529,0.126176457
0.816955913,0.12519977
0.81178256,0.12942131
0.8068218,0.128108279
0.808997083,0.130613449
0.80667498,0.129421244
0.804770792,0.131516166
0.804649386,0.132430489
0.804875266,0.129050781
0.804677538,0.131388302
0.794705551,0.135409604
0.786510431,0.139275377
0.776538385,0.144513899
0.771673552,0.14405673
0.780119416,0.139069352
0.787889522,0.136212128
0.794846722,0.137253159
0.778915211,0.140331536
0.782637873,0.141193787
0.784577337,0.140680368
0.786294083,0.136372178
0.80301889,0.136931686
0.79881976,0.136780949
0.799464664,0.125625954
0.796892321,0.13203451
0.795018321,0.130664707
0.786473899,0.13033368
0.786842432,0.133853236
0.791587175,0.133262243
0.798796823,0.132216013
0.790159206,0.130718104
0.809429808,0.125416321
0.816025504,0.127590008
0.81180519,0.12946262
0.813802135,0.127187199
0.81111733,0.126753793
0.809322923,0.12880219
0.80674916,0.128349267
0.808512646,0.132094234
0.806985872,0.131810993
0.799179302,0.136623052
0.79459727,0.132070421
0.796747209,0.132054841
0.801122983,0.134218706
0.796640617,0.13573335
0.796300255,0.134154148
0.796588795,0.13658622
0.788940991,0.137653624
0.787719867,0.139918328
0.796898925,0.132754625
0.796232349,0.135947581
0.797062721,0.136651427
0.797328342,0.133645313
0.802707705,0.129023097
0.800554049,0.128314613
0.805536469,0.129976217
0.792898039,0.134982128
0.800629974,0.130901678
0.804295674,0.130018379
0.804985196,0.133153274
0.802207632,0.132573794
0.800802459,0.132553015
0.790947739,0.139910841
0.790337107,0.13382918
0.793741229,0.134301545
0.799120176,0.13617989
0.781588699,0.141103225
0.781484308,0.139280433
0.78208567,0.135876535
0.779890052,0.148100852
0.781783027,0.14571096
0.776869492,0.142307241
0.787947388,0.134107656
0.788679891,0.133378845
0.800142427,0.131927398
0.809789564,0.127941525
0.806144531,0.128865196
0.797565158,0.130640631
0.797466678,0.136254141
0.802730196,0.127611005
0.805441537,0.130262613
0.806269082,0.132250808
0.795041103,0.131271516
0.803021857,0.136389106
0.806070705,0.127439305
0.81065876,0.127616212
0.805903116,0.12725093
0.812654324,0.1252596
0.802615788,0.129621038
0.809081065,0.127152001
0.809043943,0.129192054
0.796745218,0.129462717
0.81128886,0.12938152
0.812656166,0.126350973
0.797355307,0.128807315
0.815938173,0.126248103
0.810206942,0.125946732
0.809896157,0.131059992
0.797692496,0.132535603
0.80375119,0.132673848
0.795524878,0.129888996
0.809222113,0.13446428
0.809742253,0.124175077
0.821009426,0.124405511
0.819703425,0.12776401
0.825400708,0.122716594
0.830231735,0.12018832
0.820586496,0.121352584
0.827268103,0.12246517
0.820019956,0.118596363
0.830702593,0.122929388
0.827895439,0.122700536
0.817544654,0.124969436
0.807654159,0.128601779
0.81938409,0.123164009
0.823955501,0.120119101
0.817842226,0.121301478
0.822096153,0.121485066
0.821302498,0.127120142
0.821618597,0.129845329
0.790675515,0.130321359
0.795227307,0.135427362
0.787851135,0.135602369
0.797090587,0.129810044
0.799537707,0.135297976
0.801739614,0.133086278
0.804649353,0.129866578
0.803507175,0.131553177
0.798213197,0.132559273
0.80147771,0.135552224
0.791787757,0.13639125
0.785538943,0.132436282
0.816126699,0.125979088
0.815576879,0.126094448
0.80306917,0.125730694
0.80273091,0.131383448
0.798627434,0.133489025
0.799034391,0.133648471
0.797490648,0.136032701
0.782835493,0.143931072
0.782933556,0.140284598
0.779443682,0.138775979
0.789098222,0.139071632
0.791949839,0.138709362
0.791759889,0.138933658
0.784440316,0.13860112
0.787762963,0.137126563
0.79340363,0.13276646
0.808078237,0.12780229
0.814465002,0.125434985
0.815366681,0.123720296
0.8134455,0.123545835
0.817118133,0.126694836
0.80206401,0.126595062
0.818064765,0.123737676
0.811903852,0.125287439
0.81588521,0.127510598
0.808516384,0.13031132
0.803302285,0.131888382
0.815994914,0.131572035
0.788508136,0.140557291
0.786406692,0.144693129
0.792008322,0.139086497
0.793910421,0.138679203
0.778113805,0.138487981
0.778114169,0.138254332
0.789709449,0.136453021
0.787395393,0.143675907
0.775545033,0.143487016
0.774705901,0.142411906
0.77605908,0.143207733
0.76836737,0.156859955
0.743228701,0.160564411
0.742720981,0.156496028
0.749368959,0.156231664
0.750680089,0.155294638
0.761175848,0.152717719
0.760567411,0.150097331
0.768521297,0.143825336
0.775736181,0.140242621
0.780777292,0.138623062
0.778392237,0.143940537
0.777562516,0.145006393
0.778568338,0.141208953
0.774533868,0.144293186
0.790387508,0.141594612
0.768862442,0.138005199
0.785248467,0.143339714
0.781861268,0.14322758
0.780218955,0.138889177
0.772454767,0.142245932
0.785820337,0.142042276
0.793574022,0.141594184
0.790750473,0.136102779
0.794062906,0.134591923
0.793568079,0.133902983
0.805904084,0.127655565
0.805859055,0.128213624
0.812423653,0.124999344
0.807086136,0.126968147
0.807220024,0.126936572
0.808109091,0.131502763
0.804708558,0.134409728
0.799670639,0.133200141
0.801770796,0.134139249
0.79344242,0.133930239
0.801639982,0.130992742
0.808092933,0.129986274
0.797170258,0.136622559
0.798836004,0.129317425
0.804452254,0.128398371
0.801484421,0.136053186
0.797341335,0.136570702
0.801308734,0.136816275
0.798319283,0.129023348
0.81282811,0.126835977
0.814647588,0.129302997
0.809591841,0.129638878
0.799673537,0.138056661
0.794383538,0.137188738
0.790247114,0.137385867
0.792519008,0.135132418
0.797279942,0.132686786
0.795576091,0.133686061
0.796200932,0.138715726
0.790592447,0.134357816
0.78552169,0.144548887
0.783353485,0.144934643
0.782093038,0.141038893
0.783849348,0.140189535
0.782541384,0.142793398
0.773828895,0.145879186
0.779547638,0.147373122
0.765014705,0.14764366
0.767340781,0.147418259
0.772949858,0.147822736
0.765445629,0.148564267
0.772804707,0.143208294
0.775252746,0.147852288
0.770969287,0.14162408
0.7759334,0.141014183
0.781398503,0.14444951
0.776277507,0.143730131
0.777435475,0.143035078
0.774920063,0.141680634
0.788704804,0.137304094
0.792427946,0.138898557
0.786715362,0.14091513
0.776995925,0.143261024
0.773678302,0.142998357
0.774945399,0.145746783
0.773111271,0.145667456
0.785199534,0.145747768
0.774139952,0.146126373
0.772382844,0.144586074
0.775738594,0.144923009
0.775678476,0.140517657
0.777429874,0.143860091
0.781013013,0.138299391
0.77941901,0.141536565
0.784171969,0.141902779
0.774050334,0.14132412
0.774015155,0.143933199
0.776634669,0.141356943
0.782120763,0.135352505
0.785037993,0.136972362
0.788165666,0.135709355
0.789400545,0.133632359
0.808728117,0.135084153
0.790785813,0.141105859
0.783304863,0.141044695
0.775646775,0.144947819
0.775471074,0.14216773
0.780503094,0.139643365
0.776843004,0.140701856
0.770743291,0.144708162
0.773443091,0.14195026
0.778781426,0.139554465
0.776677598,0.1396367
0.790433109,0.133954833
0.790641889,0.136327162
0.800393178,0.127938088
0.795070761,0.13278779
0.794972278,0.132676276
0.800763297,0.132054289
0.801659365,0.132944324
0.795137205,0.132487626
0.796998416,0.13592014
0.800855589,0.136899164
0.8006735,0.133155439
0.794630983,0.133358639
0.791182587,0.130494558
0.7952559,0.132696271
0.786569768,0.137043983
0.781022522,0.138577359
0.781573833,0.139037541
0.780949564,0.145177517
0.781079474,0.144116002
0.78058454,0.144210824
0.780718759,0.146415922
0.767061731,0.152160476
0.765908714,0.14560049
0.769031795,0.146676599
0.764967561,0.145467625
0.762028715,0.145677029
0.772765398,0.144298225
0.783143065,0.139792297
0.787056778,0.134210126
0.799140467,0.130947608
0.804504345,0.130884225
0.797634623,0.131356105
0.793749345,0.1314829
0.79902338,0.131872817
0.809582825,0.128098948
0.797278147,0.13894711
0.791540281,0.133090025
0.795020791,0.133677682
0.78550642,0.134198984
0.794532274,0.137095088
0.788817827,0.140079515
0.778668536,0.133861786
0.785551683,0.14255993
0.770728924,0.14894716
0.773593589,0.147703997
0.778989524,0.134887145
0.811735073,0.134862579
0.776836382,0.142521341
0.782433903,0.132750532
0.79957171,0.132285883
0.788872696,0.135829859
0.800605182,0.13164962
0.799452891,0.13056461
0.804529179,0.133069203
0.808107379,0.129184388
0.799124414,0.130431377
0.79136027,0.131040844
0.815723002,0.130830446
0.796928075,0.135914569
0.801204282,0.131821086
0.801982002,0.135280417
0.787250262,0.135680793
0.793259946,0.139808826
0.797707351,0.139497508
0.795177468,0.137680198
0.79491152,0.134224643
0.813993127,0.127556785
0.814654016,0.126840574
0.812404956,0.127862715
0.813754538,0.128651487
0.809589259,0.130080254
0.796875426,0.13281213
0.806316881,0.130706144
0.810541479,0.131319729
0.791511607,0.135674422
0.788981995,0.136900524
0.792614681,0.136136176
0.797041418,0.13608484
0.791929249,0.134785141
0.798503501,0.133408057
0.801824183,0.133813844
0.792289395,0.136868622
0.80029346,0.13173428
0.809451406,0.131724817
0.783643257,0.138614996
0.790379826,0.139079558
0.782717379,0.139661291
0.785485797,0.135509325
0.790773033,0.137624199
0.792027386,0.133864852
0.790138523,0.139973675
0.789513937,0.139551605
0.789824078,0.139493371
0.782701561,0.140277939
0.78663832,0.137638799
0.787037803,0.138459602
0.795430967,0.139929963
0.796908928,0.138015135
0.783575113,0.13753467
0.786699454,0.138007061
0.792995943,0.134002193
0.795677546,0.135733215
0.799068874,0.132857639
0.798523036,0.131278331
0.800868589,0.135000874
0.801769454,0.128283458
0.798827347,0.128358322
0.815736376,0.128637881
0.814009853,0.124986384
0.806209846,0.124645491
0.824858581,0.122319867
0.814647532,0.124827963
0.812752141,0.124753379
0.822657102,0.12543959
0.813920575,0.12708517
0.809937047,0.128575965
0.809000839,0.12919916
0.80254417,0.126412953
0.819788007,0.123654536
0.826262355,0.126906418
0.826361092,0.122044062
0.811662106,0.133204966
0.800381076,0.131858431
0.800517462,0.136285029
0.778547497,0.140569884
0.787678537,0.141438079
0.78525349,0.138952509
0.782438129,0.136773071
0.78244099,0.136451344
0.781255174,0.135296301
0.791898507,0.135474984
0.790175539,0.137339244
0.794074477,0.134405105
0.787040572,0.136225516
0.789270509,0.1328163
0.802138934,0.130346379
0.807430314,0.129761014
0.805515111,0.131293039
0.805904799,0.130954104
0.80445584,0.134331634
0.801432033,0.131339237
0.798720048,0.131659276
0.795617897,0.134822373
0.799048677,0.135039589
0.799441891,0.133480859
0.801985918,0.130264322
0.797650846,0.132253631
0.799515165,0.132038402
0.798464169,0.13297377
0.810471398,0.131458132
0.797707557,0.132147873
0.796363707,0.134856397
0.800698368,0.13161777
0.809679045,0.129810989
0.801312217,0.132576075
0.800030694,0.133782975
0.798275969,0.134494397
0.803904398,0.129280376
0.797653924,0.129077445
0.813733905,0.129502669
0.796548986,0.13306481
0.799711221,0.13353162
0.801455615,0.128742852
0.797054243,0.134567249
0.795926058,0.134778293
0.788283922,0.137580435
0.783426751,0.138403702
0.7847297,0.143613371
0.775469332,0.142083348
0.775309173,0.143042663
0.774035776,0.138963742
0.794900182,0.137976978
0.795399968,0.139871763
0.7881244,0.136532436
0.792236704,0.136189217
0.786692827,0.139094083
0.788217789,0.136960953
0.786743265,0.135306627
0.787406079,0.140482092
0.781356773,0.141023563
0.788542781,0.135492202
0.792976112,0.138400178
0.792440808,0.13741794
0.789179678,0.131513526
0.807300469,0.128485479
0.809132125,0.126057255
0.810052918,0.130257621
0.796839327,0.134294322
0.79121609,0.142737828
0.790077287,0.139898591
0.788730309,0.132733812
0.795751419,0.134726817
0.792453787,0.135837168
0.802592318,0.135032047
0.797641049,0.134935555
0.797257707,0.137917831
0.797038151,0.129046739
0.806634196,0.131303094
0.81722216,0.12480492
0.809237698,0.132674731
0.804043405,0.130356114
0.804752269,0.131424167
0.806431528,0.128443935
0.796689413,0.132165187
0.804567862,0.131561164
0.801532411,0.132880201
0.801553441,0.131301037
0.803837854,0.130618256
0.807736723,0.128345628
0.803414128,0.133571648
0.788475095,0.131916796
0.810568519,0.128932857
0.807510474,0.128419181
0.806188024,0.133571308
0.804386004,0.133679321
0.797429957,0.133171014
0.793934982,0.131899648
0.798059994,0.134259218
0.791878111,0.133494466
0.799838803,0.131838738
0.802225886,0.133563462
0.801348529,0.138657719
0.799356999,0.141631596
0.777004539,0.137709249
0.784246216,0.137494753
0.789692471,0.137701685
0.789802486,0.138301867
0.77598743,0.143832151
0.780611692,0.144103067
0.770055719,0.141257746
0.793498803,0.136302675
0.789059331,0.14152658
0.776137797,0.14103467
0.778479264,0.139939813
0.780050532,0.144055857
0.777842412,0.142358564
0.777186025,0.14215598
0.780632784,0.141842377
0.76720784,0.142506005
0.765802414,0.142055146
0.771620418,0.147920184
0.773667147,0.144545432
0.768135653,0.148832106
0.765398624,0.146309696
0.76749097,0.147904262
0.775189058,0.147163757
0.77503697,0.143236662
0.779880696,0.138410336
0.789697547,0.138646857
0.785647194,0.136619863
0.792285956,0.136569984
0.793547229,0.133729512
0.78777893,0.131652099
0.809364165,0.127526184
0.813259076,0.12956248
0.814723068,0.129902687
0.802730411,0.130070536
0.804192202,0.127257221
0.812094535,0.128741804
0.807900145,0.12801897
0.806216817,0.125342293
0.805895963,0.129310644
0.808857582,0.131182229
0.808119685,0.127862217
0.8047628,0.132271634
0.797685947,0.134016525
0.788468148,0.133696729
0.800165378,0.134868037
0.791370804,0.13656507
0.791715257,0.135783792
0.793527414,0.138092044
0.80303481,0.135199376
0.795714856,0.134269394
0.792137926,0.135216849
0.803301359,0.132320654
0.792661783,0.131132632
0.796400325,0.138009212
0.793933084,0.137664587
0.78187298,0.140855415
0.787552062,0.139690399
0.776419184,0.139676839
0.773642616,0.143903055
0.77226332,0.14426891
0.771849981,0.146200051
0.795541585,0.140417202
0.796385848,0.139214627
